sample_id,original_audio,label,label_id,source,genre,generator,audio_path,track_id,description,path_in_dataset,file_exists
sample_01850,Pista Afuera - Epstein,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Pista_Afuera_Epstein_songgen_TTA_001.mp3,,"leftfield, ambient-electronic, syncopated, lo-fi, sample-collage, latin-tinge, breezy, understated, percussive, hazy",TTA/songgen/Pista_Afuera_Epstein_songgen_TTA_001.mp3,True
sample_01851,Ponky McFonky - My brother Daniel,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Ponky_McFonky_My_brother_Daniel_songgen_TTA_001.mp3,,"lo-fi, playful, chiptune-tinged, bouncy, quirky, casio, bright, lightweight, catchy, cheerful",TTA/songgen/Ponky_McFonky_My_brother_Daniel_songgen_TTA_001.mp3,True
sample_01852,Promo Mix Vocal Edit (Luv Dub Mix) - Pierlo,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Promo_Mix_Vocal_Edit_Luv_Dub_Mix_Pierlo_songgen_TTA_001.mp3,,"italo-house, piano-stabs, vocal-chops, 909, euphoric, club, 1994, filtery, uplifting, anthemic",TTA/songgen/Promo_Mix_Vocal_Edit_Luv_Dub_Mix_Pierlo_songgen_TTA_001.mp3,True
sample_01853,Realize Me - Jim Rooster,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Realize_Me_Jim_Rooster_songgen_TTA_001.mp3,,"downtempo, noir-synths, smoky-bass, moody, sparse-drums, cinematic, melancholic, late-night, hypnotic, instrumental",TTA/songgen/Realize_Me_Jim_Rooster_songgen_TTA_001.mp3,True
sample_01854,Resistentialism - Nihilore,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Resistentialism_Nihilore_songgen_TTA_001.mp3,,"cinematic, idm, house-tinged, brooding, pulsing, minor, layered, emotive, spacious, resolute",TTA/songgen/Resistentialism_Nihilore_songgen_TTA_001.mp3,True
sample_01855,Robot Heart - Mystery Mammal,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Robot_Heart_Mystery_Mammal_songgen_TTA_001.mp3,,"electro, synth-bass, mechanical, pulsing, sci-fi, emotive, vocoder-like, idm-leaning, cinematic, futuristic",TTA/songgen/Robot_Heart_Mystery_Mammal_songgen_TTA_001.mp3,True
sample_01856,Rolling On - Avaren,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Rolling_On_Avaren_songgen_TTA_001.mp3,,"electronic, driving, 4/4, arpeggiated, buzzing-bass, bright-lead, sidechained, uplifting, clean-mix, instrumental",TTA/songgen/Rolling_On_Avaren_songgen_TTA_001.mp3,True
sample_01857,Running Free - Michett featuring Kalipluche,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Running_Free_Michett_featuring_Kalipluche_songgen_TTA_001.mp3,,"drum-and-bass, uplifting, anthemic, rolling, sub-bass, breakbeats, euphoric, airy, cinematic, festival",TTA/songgen/Running_Free_Michett_featuring_Kalipluche_songgen_TTA_001.mp3,True
sample_01858,Scape from the city - Rolemusic,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Scape_from_the_city_Rolemusic_songgen_TTA_001.mp3,,"chiptune, 8-bit, uptempo, arpeggios, squarewave, catchy, looping, retro, energetic, playful",TTA/songgen/Scape_from_the_city_Rolemusic_songgen_TTA_001.mp3,True
sample_01859,SD (Ill Mix) - H-LR,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/SD_Ill_Mix_H-LR_songgen_TTA_001.mp3,,"techno, hard, rolling, distorted, 909, hypnotic, gritty, underground, relentless, peak-time",TTA/songgen/SD_Ill_Mix_H-LR_songgen_TTA_001.mp3,True
sample_01860,Seppuku Bot - Decktonic,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Seppuku_Bot_Decktonic_songgen_TTA_001.mp3,,"chip-electro, punchy, syncopated, robotic, saw-bass, arcade, high-energy, crunchy, cyber, instrumental",TTA/songgen/Seppuku_Bot_Decktonic_songgen_TTA_001.mp3,True
sample_01861,Set Fire to Creation - Nihilore,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Set_Fire_to_Creation_Nihilore_songgen_TTA_001.mp3,,"cinematic, orchestral, crescendos, minor, emotive, driving, epic, spacious, percussive, dramatic",TTA/songgen/Set_Fire_to_Creation_Nihilore_songgen_TTA_001.mp3,True
sample_01862,shmoove - epsilon not,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/shmoove_epsilon_not_songgen_TTA_001.mp3,,"downtempo, smooth, jazzy, head-nod, warm, rhodes, laid-back, looped, mellow, atmospheric",TTA/songgen/shmoove_epsilon_not_songgen_TTA_001.mp3,True
sample_01863,Slot - Neotnas,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Slot_Neotnas_songgen_TTA_001.mp3,,"minimal-techno, clicking-percussion, sine-leads, hypnotic, microhouse-pulse, clean, repetitive, precise, berlin-leaning, instrumental",TTA/songgen/Slot_Neotnas_songgen_TTA_001.mp3,True
sample_01864,some dextromethorphan - Jeva,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/some_dextromethorphan_Jeva_songgen_TTA_001.mp3,,"experimental, lo-fi, hazy, detuned, woozy, granular, slow, psychedelic, reverb-drenched, abstract",TTA/songgen/some_dextromethorphan_Jeva_songgen_TTA_001.mp3,True
sample_01865,Straw Fields - Rolemusic,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Straw_Fields_Rolemusic_songgen_TTA_001.mp3,,"chiptune, pastoral, 8-bit, lilting, melodic, sunny, nostalgic, light, breezy, instrumental",TTA/songgen/Straw_Fields_Rolemusic_songgen_TTA_001.mp3,True
sample_01866,Strongbreeze - Rowan Box,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Strongbreeze_Rowan_Box_songgen_TTA_001.mp3,,"ambient, electronic, airy, light, gentle, pulses, spacious, drifting, soothing, pastoral",TTA/songgen/Strongbreeze_Rowan_Box_songgen_TTA_001.mp3,True
sample_01867,Sturgeon's Law - Nihilore,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Sturgeons_Law_Nihilore_songgen_TTA_001.mp3,,"idm-downtempo, evolving-pads, minor-key, driving-sub, cinematic, brooding, percussive-glitches, spacious, emotive, instrumental",TTA/songgen/Sturgeons_Law_Nihilore_songgen_TTA_001.mp3,True
sample_01868,Support Me in This Moment That I'm About To Lose Heart - Nihilore,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_songgen_TTA_001.mp3,,"cinematic, brooding, orchestral, slow-build, minor, emotive, strings, pulses, expansive, atmospheric",TTA/songgen/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_songgen_TTA_001.mp3,True
sample_01869,Take Your Fingers - Michael Fakesch,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Take_Your_Fingers_Michael_Fakesch_songgen_TTA_001.mp3,,"idm, glitchy, micro-edits, chopped, syncopated, rubbery, playful, crisp, intricate, percussive",TTA/songgen/Take_Your_Fingers_Michael_Fakesch_songgen_TTA_001.mp3,True
sample_01870,Tapes - Gumbel,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Tapes_Gumbel_songgen_TTA_001.mp3,,"chiptune, 8-bit, bubbly, playful, crunchy, arpeggios, nostalgic, looping, upbeat, instrumental",TTA/songgen/Tapes_Gumbel_songgen_TTA_001.mp3,True
sample_01871,Tartu Tähän Hetkeen - Paavoharju,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Tartu_Tähän_Hetkeen_Paavoharju_songgen_TTA_001.mp3,,"experimental, lo-fi, choral, folk, mystical, reverb, tape-hiss, pastoral, melancholic, Finnish",TTA/songgen/Tartu_Tähän_Hetkeen_Paavoharju_songgen_TTA_001.mp3,True
sample_01872,The Adventures Of Roderick Random - Maps And Diagrams,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_songgen_TTA_001.mp3,,"glitch-ambient, microsound, tape-hiss, pastoral, meandering, delicate, minimal, textural, abstract, immersive",TTA/songgen/The_Adventures_Of_Roderick_Random_Maps_And_Diagrams_songgen_TTA_001.mp3,True
sample_01873,The Big House - Jason Shaw,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Big_House_Jason_Shaw_songgen_TTA_001.mp3,,"techno, four-on-the-floor, bright, polished, synth-stabs, driving, clubby, energetic, modern, uplifting",TTA/songgen/The_Big_House_Jason_Shaw_songgen_TTA_001.mp3,True
sample_01874,The Boss - Multifaros,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Boss_Multifaros_songgen_TTA_001.mp3,,"industrial-techno, mechanical, hammering, metallic, monotone, austere, grey, motorik, steady, imposing",TTA/songgen/The_Boss_Multifaros_songgen_TTA_001.mp3,True
sample_01875,The Courtyard - Uncle Bibby,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Courtyard_Uncle_Bibby_songgen_TTA_001.mp3,,"chiptune, eerie, minor, belltones, creeping, lo-fi, looping, spooky, playful, instrumental",TTA/songgen/The_Courtyard_Uncle_Bibby_songgen_TTA_001.mp3,True
sample_01876,The Factory - Multifaros,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Factory_Multifaros_songgen_TTA_001.mp3,,"minimal-techno, mechanical, motorik, hypnotic, metallic, steady, warehouse, grayscale, austere, relentless",TTA/songgen/The_Factory_Multifaros_songgen_TTA_001.mp3,True
sample_01877,The Front Yard - HarleyLikesMusic,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Front_Yard_HarleyLikesMusic_songgen_TTA_001.mp3,,"chiptune, spooky-ambience, eerie-melody, retro-synths, playful-creepiness, minimal, lo-fi, looping, haunted-house, instrumental",TTA/songgen/The_Front_Yard_HarleyLikesMusic_songgen_TTA_001.mp3,True
sample_01878,The Secret Garden - Barbarix,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Secret_Garden_Barbarix_songgen_TTA_001.mp3,,"ambient-dubstep, sub-bass, mystical, spacious, shimmering, half-time, atmospheric, nocturnal, cinematic, enveloping",TTA/songgen/The_Secret_Garden_Barbarix_songgen_TTA_001.mp3,True
sample_01879,The Stairway - WarpToken,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/The_Stairway_WarpToken_songgen_TTA_001.mp3,,"ambient, electronic, airy, ascending, gentle, crystalline, spacious, meditative, ethereal, luminous",TTA/songgen/The_Stairway_WarpToken_songgen_TTA_001.mp3,True
sample_01880,Three Bird - My brother Daniel,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Three_Bird_My_brother_Daniel_songgen_TTA_001.mp3,,"lo-fi, indietronica, chirpy, fluttering, melodic, whimsical, light, percussive, upbeat, toyish",TTA/songgen/Three_Bird_My_brother_Daniel_songgen_TTA_001.mp3,True
sample_01881,Timen Passing By - Jason Shaw,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Timen_Passing_By_Jason_Shaw_songgen_TTA_001.mp3,,"techno, four-on-the-floor, bright-synths, steady-pulse, polished, melodic-stabs, uplifting, club-ready, modern, instrumental",TTA/songgen/Timen_Passing_By_Jason_Shaw_songgen_TTA_001.mp3,True
sample_01882,Time Up - ENDRUDARK,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Time_Up_ENDRUDARK_songgen_TTA_001.mp3,,"synthwave, dark, neon, arpeggiated, minor, retro, cinematic, steady, nocturnal, moody",TTA/songgen/Time_Up_ENDRUDARK_songgen_TTA_001.mp3,True
sample_01883,Topam - Twin Heads,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Topam_Twin_Heads_songgen_TTA_001.mp3,,"idm, glitchy, percussive, fractured, melodic, midtempo, digital, hypnotic, intricate, textural",TTA/songgen/Topam_Twin_Heads_songgen_TTA_001.mp3,True
sample_01884,TTL - Twin Heads,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/TTL_Twin_Heads_songgen_TTA_001.mp3,,"idm, glitch, percussive, clockwork, minimalist, digital, midtempo, precise, mechanical, hypnotic",TTA/songgen/TTL_Twin_Heads_songgen_TTA_001.mp3,True
sample_01885,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Ugh_Humans_Can_Join_Mystery_Mammal_songgen_TTA_001.mp3,,"minimal-IDM, mechanical-pulse, synth-bass, sci-fi, sparse, robotic, tense, glitch-accents, atmospheric, instrumental",TTA/songgen/Ugh_Humans_Can_Join_Mystery_Mammal_songgen_TTA_001.mp3,True
sample_01886,Ugly - Vienna Ditto,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Ugly_Vienna_Ditto_songgen_TTA_001.mp3,,"trip-hop, smoky-groove, twangy-guitar, vintage-organ, moody, noir, slow-burn, reverb-drenched, sultry, instrumental",TTA/songgen/Ugly_Vienna_Ditto_songgen_TTA_001.mp3,True
sample_01887,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Understand_That_This_Is_A_Dream_-_From_the_album_Modulating_Coil_RSVP008_Forrest_James_songgen_TTA_001.mp3,,"downtempo, woozy, pads, dusty, laid-back, dreamy, mellow, looping, nostalgic, soothing",TTA/songgen/Understand_That_This_Is_A_Dream_-_From_the_album_Modulating_Coil_RSVP008_Forrest_James_songgen_TTA_001.mp3,True
sample_01888,Unexpected Little Happenings - UltraCat,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Unexpected_Little_Happenings_UltraCat_songgen_TTA_001.mp3,,"nu-disco, funky, playful, glittery, bassline, groovy, upbeat, sparkling, dancefloor, instrumental",TTA/songgen/Unexpected_Little_Happenings_UltraCat_songgen_TTA_001.mp3,True
sample_01889,Vanishing Horizon - Jason Shaw,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Vanishing_Horizon_Jason_Shaw_songgen_TTA_001.mp3,,"edm, progressive, uplifting, sidechained, bright, anthemic, wide, melodic, festival, instrumental",TTA/songgen/Vanishing_Horizon_Jason_Shaw_songgen_TTA_001.mp3,True
sample_01890,Westside Chillers - Little Glass Men,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Westside_Chillers_Little_Glass_Men_songgen_TTA_001.mp3,,"chillhop, dusty, vibey, head-nod, jazzy, warm, laid-back, vinyl-crackle, looping, sunset",TTA/songgen/Westside_Chillers_Little_Glass_Men_songgen_TTA_001.mp3,True
sample_01891,When I Was Taller - Dan Deacon,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/When_I_Was_Taller_Dan_Deacon_songgen_TTA_001.mp3,,"experimental-pop, hyperactive, arpeggiated, detuned, joyful, maximalist, glitchy, chantlike, whimsical, kaleidoscopic",TTA/songgen/When_I_Was_Taller_Dan_Deacon_songgen_TTA_001.mp3,True
sample_01892,When Will We Ever Learn - Ontayso,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/When_Will_We_Ever_Learn_Ontayso_songgen_TTA_001.mp3,,"idm, dubby, hypnotic, spacious, minimal, evolving, textured, contemplative, late-night, cinematic",TTA/songgen/When_Will_We_Ever_Learn_Ontayso_songgen_TTA_001.mp3,True
sample_01893,Yurtology - Michett,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Yurtology_Michett_songgen_TTA_001.mp3,,"idm, downtempo, glitchy, colorful, percussive, melodic, warm, textured, intricate, mellow",TTA/songgen/Yurtology_Michett_songgen_TTA_001.mp3,True
sample_01894,Z-Saber (feat Jake Allison) - Decktonic,FAKE,1,Echoes,Electronic,songgen,data/raw/Echoes/Echoes/TTA/songgen/Z-Saber_feat_Jake_Allison_Decktonic_songgen_TTA_001.mp3,,"chip-electro, punchy, syncopated, saw-bass, arcade, energetic, modern, crisp, aggressive, catchy",TTA/songgen/Z-Saber_feat_Jake_Allison_Decktonic_songgen_TTA_001.mp3,True
sample_01895,Agora - Malaventura,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Agora_Malaventura_songgen_TTA_001.mp3,,"sample-collage, Mediterranean, oud-guitar, dusty-breaks, vinyl-crackle, modal, downtempo, moody, head-nod, cinematic",TTA/songgen/Agora_Malaventura_songgen_TTA_001.mp3,True
sample_01896,"Autopsy - Oh Yeah, the Future",FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Autopsy_Oh_Yeah_the_Future_songgen_TTA_001.mp3,,"indie-rock, minor, distorted-guitars, moody, male-vocal, midtempo, reverb, tension, dramatic, brooding",TTA/songgen/Autopsy_Oh_Yeah_the_Future_songgen_TTA_001.mp3,True
sample_01897,Breeze Funk - Malaventura,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Breeze_Funk_Malaventura_songgen_TTA_001.mp3,,"funk-samples, disco-tinge, wah-guitar, looped, groovy-bassline, midtempo, breakbeat, vinyl-patina, strutty, head-nod",TTA/songgen/Breeze_Funk_Malaventura_songgen_TTA_001.mp3,True
sample_01898,Busby Berkeley - Ergo Phizmiz,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Busby_Berkeley_Ergo_Phizmiz_songgen_TTA_001.mp3,,"live-cabaret, piano-accordion, theatrical, male-vocal, waltz-hints, swing-tinge, minimal-drums, witty, vintage, intimate",TTA/songgen/Busby_Berkeley_Ergo_Phizmiz_songgen_TTA_001.mp3,True
sample_01899,Celia - Ergo Phizmiz,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Celia_Ergo_Phizmiz_songgen_TTA_001.mp3,,"live-cabaret, piano-led, melodic, male-vocal, bittersweet, vintage, intimate, gentle-swing, lyrical, warm",TTA/songgen/Celia_Ergo_Phizmiz_songgen_TTA_001.mp3,True
sample_01900,Convicted Jazz Drones - Malaventura,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Convicted_Jazz_Drones_Malaventura_songgen_TTA_001.mp3,,"jazz-loops, sustained-drones, tape-loop, minimal-beat, noir, experimental, collage, smoky, hypnotic, heady",TTA/songgen/Convicted_Jazz_Drones_Malaventura_songgen_TTA_001.mp3,True
sample_01901,danse macabre - Katapulto,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/danse_macabre_Katapulto_songgen_TTA_001.mp3,,"lo-fi-synth, waltz, spooky, detuned, toy-like, minimal, shadowy, quirky, theatrical, hypnotic",TTA/songgen/danse_macabre_Katapulto_songgen_TTA_001.mp3,True
sample_01902,Different Day - First,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Different_Day_First_songgen_TTA_001.mp3,,"indie-electronica, mellow, airy-pads, soft-beat, hopeful, melodic, reflective, warm, breezy, uplifting",TTA/songgen/Different_Day_First_songgen_TTA_001.mp3,True
sample_01903,El Burrito - Malaventura,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/El_Burrito_Malaventura_songgen_TTA_001.mp3,,"Latin-samples, handclaps, nylon-guitar, dusty-loops, festive, playful, midtempo, chopped, sunny, groove",TTA/songgen/El_Burrito_Malaventura_songgen_TTA_001.mp3,True
sample_01904,Evil Cannot Create - Caleb Lemond,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Evil_Cannot_Create_Caleb_Lemond_songgen_TTA_001.mp3,,"indie-folk, minor-key, brooding, spacious-reverb, slow-building, earnest, hushed, intimate, moody, reflective",TTA/songgen/Evil_Cannot_Create_Caleb_Lemond_songgen_TTA_001.mp3,True
sample_01905,"First Glance - Oh Yeah, the Future",FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/First_Glance_Oh_Yeah_the_Future_songgen_TTA_001.mp3,,No description available,TTA/songgen/First_Glance_Oh_Yeah_the_Future_songgen_TTA_001.mp3,True
sample_01906,Food and War - Ergo Phizmiz,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Food_and_War_Ergo_Phizmiz_songgen_TTA_001.mp3,,"live-cabaret, satire, accordion, piano, spoken-sung, comedic, theatrical, wry, minimal, room-ambience",TTA/songgen/Food_and_War_Ergo_Phizmiz_songgen_TTA_001.mp3,True
sample_01907,gospellioza - Katapulto,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/gospellioza_Katapulto_songgen_TTA_001.mp3,,"lo-fi-synths, faux-gospel, handclaps, warped-choir, playful, minimal-beat, quirky, off-kilter, sardonic, catchy",TTA/songgen/gospellioza_Katapulto_songgen_TTA_001.mp3,True
sample_01908,"Hungry - Oh Yeah, the Future",FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Hungry_Oh_Yeah_the_Future_songgen_TTA_001.mp3,,"indie-poprock, clean-guitars, tight-drums, male-vocal, uptempo, catchy-chorus, crisp, anthemic, light-synths, energetic",TTA/songgen/Hungry_Oh_Yeah_the_Future_songgen_TTA_001.mp3,True
sample_01909,Invaders From Within - Monroeville Music Center,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Invaders_From_Within_Monroeville_Music_Center_songgen_TTA_001.mp3,,"synth-pop, retro-arcade, arpeggiated-lead, squarewaves, drum-machine, minor-mode, chiptune-tinge, driving, looped, cinematic",TTA/songgen/Invaders_From_Within_Monroeville_Music_Center_songgen_TTA_001.mp3,True
sample_01910,I Think From Now On - Caleb Lemond,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/I_Think_From_Now_On_Caleb_Lemond_songgen_TTA_001.mp3,,"indie-folk, reflective, soft-vocal, fingerpicked, spacious, gentle, melancholic, hopeful, intimate, tender",TTA/songgen/I_Think_From_Now_On_Caleb_Lemond_songgen_TTA_001.mp3,True
sample_01911,John the Baby - Ergo Phizmiz,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/John_the_Baby_Ergo_Phizmiz_songgen_TTA_001.mp3,,"live-cabaret, storytelling, accordion, piano, male-vocal, whimsical, theatrical, wry, minimal, intimate",TTA/songgen/John_the_Baby_Ergo_Phizmiz_songgen_TTA_001.mp3,True
sample_01912,karaoke megablast - Katapulto,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/karaoke_megablast_Katapulto_songgen_TTA_001.mp3,,"lo-fi-synthpop, detuned, karaoke-chops, drum-machine, cheeky, minimal, catchy, DIY, retro, playful",TTA/songgen/karaoke_megablast_Katapulto_songgen_TTA_001.mp3,True
sample_01913,Kissing Scars - Caleb Lemond,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Kissing_Scars_Caleb_Lemond_songgen_TTA_001.mp3,,"indie-folk, fragile-vocal, fingerpicked-guitar, gentle-drums, reverb, intimate, melancholic, confessional, warm, bittersweet",TTA/songgen/Kissing_Scars_Caleb_Lemond_songgen_TTA_001.mp3,True
sample_01914,kolorowe wody - Katapulto,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/kolorowe_wody_Katapulto_songgen_TTA_001.mp3,,"lo-fi-electropop, warbly-synths, bright, naive, playful, minimal-beat, detuned, dreamy, DIY, catchy",TTA/songgen/kolorowe_wody_Katapulto_songgen_TTA_001.mp3,True
sample_01915,"Lackadaisical - Oh Yeah, the Future",FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Lackadaisical_Oh_Yeah_the_Future_songgen_TTA_001.mp3,,"indie-pop, lazy-groove, jangly, airy-synths, soft-vocals, laid-back, dreamy, midtempo, hazy, bittersweet",TTA/songgen/Lackadaisical_Oh_Yeah_the_Future_songgen_TTA_001.mp3,True
sample_01916,Let's the kids play - Malaventura,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Lets_the_kids_play_Malaventura_songgen_TTA_001.mp3,,"playground-samples, cassette-hiss, toy-instruments, bouncy, breakbeat, cheerful, chopped, lo-fi, childlike, quirky",TTA/songgen/Lets_the_kids_play_Malaventura_songgen_TTA_001.mp3,True
sample_01917,"Lovedreams - Oh Yeah, the Future",FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Lovedreams_Oh_Yeah_the_Future_songgen_TTA_001.mp3,,"indie-synthpop, dreamy-pads, chorus-guitar, male-vocal, midtempo, reverb-washed, wistful, melodic, hazy, tender",TTA/songgen/Lovedreams_Oh_Yeah_the_Future_songgen_TTA_001.mp3,True
sample_01918,Mandrill - Ergo Phizmiz,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Mandrill_Ergo_Phizmiz_songgen_TTA_001.mp3,,"live-cabaret, marimba-like, accordion, comic, theatrical, quirky, waltzing, chanty, room-ambience, playful",TTA/songgen/Mandrill_Ergo_Phizmiz_songgen_TTA_001.mp3,True
sample_01919,mc trabalenguas - Volumina,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/mc_trabalenguas_Volumina_songgen_TTA_001.mp3,,"spanish-rap, tongue-twister, rapid-fire, boom-bap, playful, percussive, minimal, looped, energetic, witty",TTA/songgen/mc_trabalenguas_Volumina_songgen_TTA_001.mp3,True
sample_01920,Monkeystage - Ergo Phizmiz,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Monkeystage_Ergo_Phizmiz_songgen_TTA_001.mp3,,"live-cabaret, toy-organ, accordion, playful, theatrical, quirky, spoken-sung, room-ambience, waltzing, offbeat",TTA/songgen/Monkeystage_Ergo_Phizmiz_songgen_TTA_001.mp3,True
sample_01921,Motocross Mania - Monroeville Music Center,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Motocross_Mania_Monroeville_Music_Center_songgen_TTA_001.mp3,,"electro, fast, buzzy-mono-lead, breaky-drums, risers-FX, loop-driven, high-energy, arcade-action, adrenaline, punchy",TTA/songgen/Motocross_Mania_Monroeville_Music_Center_songgen_TTA_001.mp3,True
sample_01922,Music For an Underground Circu - Ergo Phizmiz,FAKE,1,Echoes,Pop,songgen,data/raw/Echoes/Echoes/TTA/songgen/Music_For_an_Underground_Circu_Ergo_Phizmiz_songgen_TTA_001.mp3,,"live-cabaret, toy-instruments, wheezy-organ, waltz-lilt, male-vocal, playful-macabre, theatrical, roomy, off-kilter, carnivalesque",TTA/songgen/Music_For_an_Underground_Circu_Ergo_Phizmiz_songgen_TTA_001.mp3,True
